00|^NORMAL SERVICE|^1|^쌍천|^1004A20|^2017|^11|^None|^12.3|^8.2|^12.7|^0.8|^2.2|^1.1|^79|^1.203|^0.014|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^0.7|^None|^None|^None|^0|^None|^276|^None|^None|^1.043|^0.078|^2|^0|^1.183|^0.004|^None|^None|^None|^None|^None|^None|^1|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^달천2|^1004A25|^2017|^11|^None|^6.4|^8.4|^12.8|^1|^2.7|^0.6|^2100|^2.386|^0.018|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^1.4|^None|^None|^None|^0|^None|^221|^None|^None|^1.512|^0.02|^0|^0.008|^1.587|^0.016|^None|^None|^None|^None|^None|^None|^1.9|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^동진천1|^1004A30|^2017|^11|^None|^14.1|^7.7|^11.6|^0.7|^2.2|^1.5|^350|^2.515|^0.021|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^1.7|^None|^None|^None|^0|^None|^331|^None|^None|^2.004|^0.015|^33|^0|^2.316|^0.012|^None|^None|^None|^None|^None|^None|^1.2|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^동진천2|^1004A35|^2017|^11|^None|^13.5|^7.9|^11.8|^1|^2.4|^3.9|^920|^2.101|^0.026|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^4.7|^None|^None|^None|^0|^None|^308|^None|^None|^1.811|^0.027|^25|^0|^2.09|^0.014|^None|^None|^None|^None|^None|^None|^1.1|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^달천3|^1004A40|^2017|^11|^None|^5.4|^8.9|^13.2|^1.1|^1.8|^0.6|^1800|^2.04|^0.015|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^1.1|^None|^None|^None|^0|^None|^297|^None|^None|^1.685|^0.022|^0|^0.007|^1.719|^0.012|^None|^None|^None|^None|^None|^None|^1.6|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^음성천|^1004A42|^2017|^11|^None|^13.8|^7.9|^12.5|^1.1|^3.2|^2.3|^240|^2.218|^0.02|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^3.9|^None|^None|^None|^0|^None|^452|^None|^None|^1.864|^0.013|^9|^0|^2.172|^0.011|^None|^None|^None|^None|^None|^None|^1.3|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^달천3A|^1004A45|^2017|^11|^3.843|^10.1|^9|^14.1|^0.6|^2.7|^1.7|^None|^1.996|^0.017|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^285|^None|^None|^1.76|^0.007|^None|^0.002|^1.946|^0.009|^None|^None|^None|^None|^None|^None|^1.3|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^석문동천|^1004A50|^2017|^11|^None|^12.8|^8.2|^13.3|^1|^1.6|^1.2|^3500|^2.141|^0.036|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^1.3|^None|^None|^None|^0|^None|^325|^None|^None|^1.668|^0.028|^330|^0|^1.931|^0.006|^None|^None|^None|^None|^None|^None|^0.9|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^석문천|^1004A55|^2017|^11|^None|^15.4|^8.5|^13.9|^0.9|^2.2|^1|^540|^3.703|^0.047|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^0.9|^None|^None|^None|^0|^None|^372|^None|^None|^3.075|^0.037|^170|^0|^3.621|^0.005|^None|^None|^None|^None|^None|^None|^1.2|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^달천4|^1004A60|^2017|^11|^None|^9.4|^8.1|^14.7|^1.2|^2.9|^2.1|^2200|^1.575|^0.011|^2e-05|^0|^0.0002|^0|^None|^0|^None|^0|^None|^None|^None|^None|^1.5|^None|^None|^None|^0|^None|^283|^None|^None|^1.323|^0.041|^1|^0.001|^1.37|^0.006|^None|^None|^None|^None|^None|^None|^1.8|^None|^0.0002|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^요도천|^1004A65|^2017|^11|^None|^14.5|^8|^10.3|^2.2|^3.6|^3.8|^9200|^3.094|^0.123|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^8.2|^None|^None|^None|^0|^None|^612|^None|^None|^2.189|^0.078|^2400|^0.03|^2.82|^0.111|^None|^None|^None|^None|^None|^None|^1.8|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^충주천|^1004A67|^2017|^11|^None|^16.9|^8|^13.5|^1.3|^2.6|^2|^1300|^3.766|^0.038|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^8.9|^None|^None|^None|^0|^None|^328|^None|^None|^3.008|^0.096|^490|^0|^3.316|^0.022|^None|^None|^None|^None|^None|^None|^1.2|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^달천5|^1004A70|^2017|^11|^5.883|^14.9|^8.5|^9.6|^0.5|^3|^3.5|^230|^2.394|^0.025|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^3.4|^None|^None|^None|^0|^None|^241|^None|^None|^2.142|^0.025|^80|^0.008|^2.331|^0.015|^None|^None|^None|^None|^None|^None|^1.5|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^영덕천|^1005A20|^2017|^11|^None|^12.5|^7.7|^11.2|^0.8|^1.4|^4.2|^9200|^5.515|^0.034|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^1.6|^None|^None|^None|^0|^None|^356|^None|^None|^4.638|^0.019|^790|^0|^5.211|^0.029|^None|^None|^None|^None|^None|^None|^1|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^중원|^1005A30|^2017|^11|^None|^13.9|^8.1|^11.1|^0.9|^3.6|^3.4|^4500|^2.286|^0.02|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^5.1|^None|^None|^None|^0|^None|^236|^None|^None|^1.924|^0.064|^6|^0.011|^2.02|^0.014|^None|^None|^None|^None|^None|^None|^2.7|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
